label,folder_rel,sampled_frames,green_excess_mean,green_excess_median,green_ratio_mean,green_uniform_proxy
move,move/track_000256,16,10.254608154296875,9.57421875,0.3648812794674743,9.57421875
move,move/track_000269,16,15.829437255859375,13.968017578125,0.36675324928559444,13.968017578125
move,move/track_00027,16,19.26336669921875,18.04736328125,0.3721039611252817,18.04736328125
move,move/track_000275,12,12.644490559895834,13.357177734375,0.3634026147572699,13.357177734375
move,move/track_000280,14,8.415213448660714,8.48291015625,0.34899397518098835,8.48291015625
move,move/track_000284,16,5.937774658203125,4.71826171875,0.349791730313176,4.71826171875
move,move/track_000288,16,5.562225341796875,5.875244140625,0.34304043356419245,5.875244140625
move,move/track_000289,16,4.1627197265625,4.389404296875,0.34529777819412144,4.389404296875
move,move/track_00028mv12321321,16,11.024566650390625,10.192138671875,0.35547680895696915,10.192138671875
move,move/track_000292,16,2.750396728515625,3.13623046875,0.3388131386258293,3.13623046875
move,move/track_000294,16,6.06756591796875,5.92919921875,0.3449124118178831,5.92919921875
move,move/track_000325,16,3.694000244140625,2.100830078125,0.34493914861809155,2.100830078125
move,move/track_00033213213,16,1.873565673828125,1.39013671875,0.3377013571412289,1.39013671875
move,move/track_000347,16,1.5675048828125,1.46044921875,0.3378485652222868,1.46044921875
move,move/track_00036,16,14.072296142578125,14.6611328125,0.3609384178543352,14.6611328125
move,move/track_000374124214,16,14.214691162109375,14.79638671875,0.36255843985790787,14.79638671875
move,move/track_000382we,16,7.68048095703125,5.836181640625,0.356607512922248,5.836181640625
move,move/track_000386,16,11.39080810546875,12.32763671875,0.35807636735409487,12.32763671875
move,move/track_000407,16,5.9576416015625,5.535888671875,0.3472226146839177,5.535888671875
move,move/track_000431,16,5.93499755859375,4.267333984375,0.3526056550032494,4.267333984375
move,move/track_000467,16,1.213043212890625,1.219970703125,0.3360716727200602,1.219970703125
move,move/track_000472,16,12.222747802734375,12.187255859375,0.35943252703849926,12.187255859375
move,move/track_000489,16,-0.608978271484375,-0.4267578125,0.33207425807211116,-0.4267578125
move,move/track_000502,16,4.13409423828125,3.67138671875,0.3416782608594292,3.67138671875
move,move/track_000504,16,3.93121337890625,4.7373046875,0.34015052229195003,4.7373046875
move,move/track_000582,16,-0.343902587890625,-0.67822265625,0.33229522819208923,-0.67822265625
move,move/track_000585,16,3.224945068359375,3.821044921875,0.34201409247522935,3.821044921875
move,move/track_000594,16,9.054168701171875,6.4736328125,0.3545299267491086,6.4736328125
move,move/track_000597,16,1.6397705078125,2.038818359375,0.33794121749973866,2.038818359375
move,move/track_00060,16,3.7127685546875,2.465087890625,0.346453662310479,2.465087890625
move,move/track_000634,11,4.411088423295454,4.2744140625,0.3445167728819713,4.2744140625
move,move/track_000656,16,0.3245849609375,2.229248046875,0.3341333841439801,2.229248046875
move,move/track_000659,15,3.553938802083333,3.67529296875,0.3445083780909658,3.67529296875
move,move/track_000699,9,9.184950086805555,9.32666015625,0.35119196772152506,9.32666015625
move,move/track_00071,16,11.800079345703125,11.881591796875,0.35870115925295903,11.881591796875
move,move/track_000710,16,18.051116943359375,16.47705078125,0.37433253802649474,16.47705078125
move,move/track_000724,16,-2.047760009765625,-2.747802734375,0.3294341391689612,-2.747802734375
move,move/track_000730,16,-0.047027587890625,-0.435546875,0.33311074520122846,-0.435546875
move,move/track_000745,16,4.861480712890625,5.39697265625,0.3448287687215187,5.39697265625
move,move/track_000993,16,3.189056396484375,3.653076171875,0.33950723430423646,3.653076171875
move,move/track_001051,11,15.632279829545455,15.0966796875,0.378811468697619,15.0966796875
move,move/track_001107,9,2.0540364583333335,0.7734375,0.3373744619702814,0.7734375
move,move/track_001128,16,4.366943359375,3.876708984375,0.3417729045917369,3.876708984375
move,move/track_001290,16,1.393157958984375,1.73681640625,0.33629465710376516,1.73681640625
move,move/track_001302,16,8.155548095703125,8.204345703125,0.3495260533305981,8.204345703125
move,move/track_001488,16,11.869476318359375,10.0107421875,0.35652476132247624,10.0107421875
move,move/track_002239,16,-0.736968994140625,-1.132568359375,0.331757233336718,-1.132568359375
move,move/track_002315,16,0.076934814453125,-0.66162109375,0.3331791249434817,-0.66162109375
move,move/track_002421,16,9.747955322265625,9.98876953125,0.3578130358072286,9.98876953125
work,work/(1),16,8.960601806640625,8.3642578125,0.35458010354500885,8.3642578125
work,work/(10),16,9.943328857421875,8.97705078125,0.3601704444115735,8.97705078125
work,work/(11),16,13.5029296875,13.01416015625,0.3638381965972314,13.01416015625
work,work/(12),16,12.182159423828125,12.0673828125,0.3741012467536163,12.0673828125
work,work/(13),16,8.279571533203125,7.6630859375,0.35444774620356906,7.6630859375
work,work/(14),16,25.54766845703125,24.929931640625,0.3871116893891268,24.929931640625
work,work/(15),16,8.706085205078125,7.905517578125,0.3566944326884136,7.905517578125
work,work/(16),16,15.86102294921875,15.29736328125,0.38641872511993725,15.29736328125
work,work/(17),16,9.953216552734375,9.60009765625,0.36412565320789375,9.60009765625
work,work/(18),16,12.574920654296875,12.8642578125,0.3723882221414399,12.8642578125
work,work/(19),16,21.67041015625,21.618896484375,0.3837111173878511,21.618896484375
work,work/(2),16,14.59649658203125,14.802490234375,0.3691695131050773,14.802490234375
work,work/(20),16,1.56829833984375,1.96533203125,0.33731150205859983,1.96533203125
work,work/(21),16,9.98638916015625,10.423095703125,0.3593669868751357,10.423095703125
work,work/(22),16,12.61492919921875,12.603271484375,0.3705674793129671,12.603271484375
work,work/(24),16,5.655029296875,5.79736328125,0.34804555796418385,5.79736328125
work,work/(25),16,-1.3968505859375,-1.264892578125,0.3306877006327112,-1.264892578125
work,work/(27),16,12.372344970703125,12.503662109375,0.3630199636573486,12.503662109375
work,work/(28),16,16.84381103515625,15.75390625,0.37262648808215976,15.75390625
work,work/(29),16,16.839935302734375,16.421630859375,0.3750725356040914,16.421630859375
work,work/(3),16,12.916961669921875,13.24658203125,0.3692145506491134,13.24658203125
work,work/(30),16,15.07086181640625,15.118896484375,0.37415370160648764,15.118896484375
work,work/(31),16,7.403961181640625,6.870361328125,0.3489133629020663,6.870361328125
work,work/(32),16,15.307647705078125,15.428955078125,0.3708769732008405,15.428955078125
work,work/(33),16,13.9951171875,13.6689453125,0.3663366069407572,13.6689453125
work,work/(34),16,9.230987548828125,7.398193359375,0.35361644738966486,7.398193359375
work,work/(35),16,13.545928955078125,12.16064453125,0.3621059342628328,12.16064453125
work,work/(4),16,19.7952880859375,20.734619140625,0.3785975344706015,20.734619140625
work,work/(5),16,6.197845458984375,5.78271484375,0.34762653999625,5.78271484375
work,work/(6),16,6.291534423828125,5.871826171875,0.3504457611228113,5.871826171875
work,work/(7),16,5.189849853515625,4.40869140625,0.34986141007591987,4.40869140625
work,work/(9),16,17.674896240234375,19.093505859375,0.3776368279965482,19.093505859375
work,work/1032,8,14.1859130859375,13.822509765625,0.37908434881690606,13.822509765625
work,work/129,8,15.80780029296875,18.73779296875,0.3717678777897972,18.73779296875
work,work/133_1,8,-0.0859375,-0.07666015625,0.3331941571355776,-0.07666015625
work,work/134,8,10.9373779296875,10.928955078125,0.3580351504993286,10.928955078125
work,work/135,8,3.34136962890625,3.117431640625,0.3440973039747603,3.117431640625
work,work/163,8,8.55487060546875,8.5205078125,0.3551052759956567,8.5205078125
work,work/19_1,8,4.54119873046875,4.32763671875,0.34266134521085856,4.32763671875
work,work/1_1,8,-0.4285888671875,-0.416748046875,0.3326092173844426,-0.416748046875
work,work/22,8,16.64434814453125,17.006103515625,0.3714339045788718,17.006103515625
work,work/258,8,1.26446533203125,0.257080078125,0.33580519310629786,0.257080078125
work,work/25_1,8,20.27044677734375,17.707763671875,0.3747210156536337,17.707763671875
work,work/29,8,-2.495849609375,-2.3662109375,0.32528299785085313,-2.3662109375
work,work/30_1,8,5.161376953125,4.365478515625,0.34884584286663495,4.365478515625
work,work/33_1,8,13.89617919921875,14.84130859375,0.3828899004528209,14.84130859375
work,work/34_1,8,13.073486328125,13.177978515625,0.36426980664276476,13.177978515625
work,work/35_1,8,17.820068359375,18.283935546875,0.3699565121155675,18.283935546875
work,work/44_1,8,11.502197265625,11.25048828125,0.3648704476677854,11.25048828125
work,work/45_1,8,8.747802734375,8.783935546875,0.3529044747131898,8.783935546875
work,work/51,8,14.74884033203125,14.7265625,0.36955696691904133,14.7265625
work,work/57_1,8,17.2547607421875,16.434326171875,0.38189638171121704,16.434326171875
work,work/753,8,14.2344970703125,14.309326171875,0.3689408672267326,14.309326171875
work,work/tr_kassa,16,11.30694580078125,10.832763671875,0.35901683259442185,10.832763671875
work,work/tr_wr_00001,16,2.802215576171875,2.728515625,0.34084936800287546,2.728515625
work,work/tr_wr_2321321,16,5.058013916015625,5.212158203125,0.3455769742778252,5.212158203125
work,work/tr_wr_b_2132134,16,1.10174560546875,0.50341796875,0.3359214868377518,0.50341796875
work,work/tr_wrk_412412,16,3.33544921875,2.641357421875,0.34474406612498865,2.641357421875
work,work/track_000003,16,6.83148193359375,4.881591796875,0.35938904891803486,4.881591796875
work,work/track_000004,16,3.641845703125,3.649658203125,0.34432025657505333,3.649658203125
work,work/track_000005,16,5.567413330078125,5.924072265625,0.35318487064195336,5.924072265625
work,work/track_00001,14,2.6055733816964284,1.858154296875,0.33935533684303687,1.858154296875
work,work/track_000013,16,3.8228759765625,4.03369140625,0.34492373590108466,4.03369140625
work,work/track_000037,13,3.7158203125,3.58447265625,0.34461116173484996,3.58447265625
work,work/track_000051,12,28.532063802083332,29.3974609375,0.3904507934667471,29.3974609375
work,work/track_00015,16,22.8282470703125,22.078857421875,0.3770334711715288,22.078857421875
work,work/track_00016,16,9.23858642578125,10.3623046875,0.3634023614523875,10.3623046875
work,work/track_000167,16,5.195343017578125,5.72412109375,0.3448248352897485,5.72412109375
work,work/track_000169,16,10.3648681640625,10.925048828125,0.35310035195467343,10.925048828125
work,work/track_0001712312s,16,24.564361572265625,24.232177734375,0.3860190505773012,24.232177734375
work,work/track_000173,16,5.1849365234375,5.31005859375,0.34614017329526103,5.31005859375
work,work/track_000174,16,0.610687255859375,-3.30908203125,0.3371707057501835,-3.30908203125
work,work/track_00017wr_21321321,16,11.45623779296875,10.63232421875,0.3608132373822747,10.63232421875
work,work/track_00018124214214,16,22.7603759765625,21.68994140625,0.3829031189891504,21.68994140625
work,work/track_000185,16,7.228271484375,7.69775390625,0.3474361429458801,7.69775390625
work,work/track_00020,16,3.667083740234375,3.415283203125,0.3402804259449132,3.415283203125
work,work/track_000203,13,3.7436147836538463,4.0498046875,0.34094936184396735,4.0498046875
work,work/track_00020asdas,16,17.2822265625,17.505615234375,0.3677476229829515,17.505615234375
work,work/track_00021,16,7.8980712890625,6.279541015625,0.3529730504384806,6.279541015625
work,work/track_00023,16,11.64410400390625,12.03759765625,0.35854183873465845,12.03759765625
work,work/track_000242,16,0.176788330078125,-1.851318359375,0.3335713469068944,-1.851318359375
work,work/track_000248,16,3.38018798828125,2.9130859375,0.34119825958309163,2.9130859375
work,work/track_000249,16,3.42901611328125,3.557861328125,0.34202333443189603,3.557861328125
work,work/track_00025,16,2.1041259765625,2.132568359375,0.33784593061602214,2.132568359375
work,work/track_000254,16,-1.91552734375,-1.460693359375,0.32963602454806695,-1.460693359375
work,work/track_00026,16,13.177825927734375,12.294189453125,0.35910951922818224,12.294189453125
work,work/track_000267,16,10.07928466796875,10.383056640625,0.3536287427413597,10.383056640625
work,work/track_000274124141412,16,15.8555908203125,15.888671875,0.367551531407185,15.888671875
work,work/track_000279,16,2.9190673828125,3.696533203125,0.33914365541788494,3.696533203125
work,work/track_00028,16,9.97344970703125,5.91748046875,0.35396088101458306,5.91748046875
work,work/track_00029,16,8.7325439453125,8.831787109375,0.35152512229495403,8.831787109375
work,work/track_000295,16,2.4521484375,2.471923828125,0.3384885395650011,2.471923828125
work,work/track_000298,16,3.207855224609375,3.689453125,0.34033028048714065,3.689453125
work,work/track_000303,9,3.5303819444444446,2.4951171875,0.34025310033436196,2.4951171875
work,work/track_000304124124214,16,4.79339599609375,2.333740234375,0.34374792056534537,2.333740234375
work,work/track_000309,16,15.271392822265625,15.399658203125,0.3786073569347563,15.399658203125
work,work/track_000314,16,-2.09326171875,-2.18359375,0.32842420881964535,-2.18359375
work,work/track_000328,16,0.6898193359375,-1.10986328125,0.334625357507015,-1.10986328125
work,work/track_00034,16,5.36090087890625,4.19384765625,0.3456957828677028,4.19384765625
work,work/track_000349,11,1.0579279119318181,1.45703125,0.3351866742527237,1.45703125
work,work/track_000354,16,15.04547119140625,14.800537109375,0.3600713174751438,14.800537109375
work,work/track_000363,10,16.7236328125,15.647705078125,0.3642577718603091,15.647705078125
work,work/track_000365,16,5.18304443359375,5.223388671875,0.34804069439974156,5.223388671875
work,work/track_000372,8,8.15716552734375,8.867431640625,0.3597931553135769,8.867431640625
work,work/track_000378,16,-0.685211181640625,-1.0712890625,0.33202186433357206,-1.0712890625
work,work/track_000384,16,11.2027587890625,11.564453125,0.36285063871766815,11.564453125
work,work/track_000385,16,5.089447021484375,3.642822265625,0.34704279519940806,3.642822265625
work,work/track_00039,16,12.158355712890625,10.98046875,0.35949486401224084,10.98046875
work,work/track_000401,16,16.946502685546875,16.21240234375,0.3693234294180063,16.21240234375
work,work/track_000412,16,4.59124755859375,4.1376953125,0.35540929068565286,4.1376953125
work,work/track_0004132123,16,29.422088623046875,31.13232421875,0.39170509948768306,31.13232421875
work,work/track_000434,16,3.15936279296875,3.69580078125,0.3423012780549476,3.69580078125
work,work/track_000443,16,3.796722412109375,4.076416015625,0.3418628156550782,4.076416015625
work,work/track_00045,13,30.172889122596153,29.13330078125,0.3905884277544517,29.13330078125
work,work/track_00048321321,16,3.279815673828125,3.214599609375,0.340281852439955,3.214599609375
work,work/track_000513,16,16.693695068359375,16.4384765625,0.38978830366523454,16.4384765625
work,work/track_000535,16,9.430816650390625,9.139404296875,0.35424775882809556,9.139404296875
work,work/track_000542,16,14.44329833984375,16.907958984375,0.3670386435922109,16.907958984375
work,work/track_00055,16,13.19390869140625,13.792724609375,0.3637629517259403,13.792724609375
work,work/track_000552,16,12.778717041015625,12.64697265625,0.36534274417388896,12.64697265625
work,work/track_000563,16,11.301483154296875,8.905517578125,0.37750934644808587,8.905517578125
work,work/track_000586,16,11.95501708984375,11.935791015625,0.3669310474514713,11.935791015625
work,work/track_000644,16,12.933135986328125,14.134521484375,0.3583090810586476,14.134521484375
work,work/track_00065,16,8.89459228515625,9.54150390625,0.3520120704945122,9.54150390625
work,work/track_000705,16,6.04571533203125,6.203857421875,0.351985301002774,6.203857421875
work,work/track_000709,16,1.757232666015625,1.69482421875,0.3369414163335482,1.69482421875
work,work/track_00077,16,8.091400146484375,7.968017578125,0.3637809583689566,7.968017578125
work,work/track_000788,16,5.6488037109375,4.893310546875,0.3485843627465979,4.893310546875
work,work/track_00079,16,8.2615966796875,8.02880859375,0.3551039824945643,8.02880859375
work,work/track_000914,16,12.882232666015625,13.81396484375,0.3634392338685239,13.81396484375
work,work/track_000932,16,11.293121337890625,12.559814453125,0.3617514410344863,12.559814453125
work,work/track_000970,16,4.323577880859375,4.277587890625,0.3416262666382238,4.277587890625
work,work/track_001058,16,5.614593505859375,5.129638671875,0.35318587365503556,5.129638671875
work,work/track_001089,16,10.838226318359375,11.64111328125,0.3616037647090155,11.64111328125
work,work/track_001092,15,5.588541666666667,6.01904296875,0.35537243330517276,6.01904296875
work,work/track_001093,8,2.42071533203125,2.173583984375,0.3391498251509612,2.173583984375
work,work/track_001177,16,8.47418212890625,9.505615234375,0.36620177993393355,9.505615234375
work,work/track_001260,16,8.8013916015625,8.92236328125,0.3549048141421682,8.92236328125
work,work/track_001303,11,1.8474786931818181,-1.02001953125,0.3426051858220982,-1.02001953125
work,work/track_001403,16,7.592010498046875,7.984619140625,0.35204582696224035,7.984619140625
work,work/track_001424,16,8.667144775390625,9.103759765625,0.3540082958935459,9.103759765625
work,work/track_001456,16,8.687896728515625,7.735107421875,0.35760960864202496,7.735107421875
work,work/track_001460,16,8.877685546875,8.120849609375,0.3536167497136447,8.120849609375
work,work/track_001519,16,14.86590576171875,15.233642578125,0.3662591288602036,15.233642578125
work,work/track_002895,16,3.415191650390625,3.487060546875,0.34041413251882613,3.487060546875
work,work/track_003106,16,9.73016357421875,10.041015625,0.3583941270284218,10.041015625
work,work/track_003121,16,7.2894287109375,8.292236328125,0.3549237639457966,8.292236328125
work,work/track_003288,16,2.827117919921875,3.025390625,0.34335754586561834,3.025390625
work,work/track_work(1),13,6.116173377403846,5.43212890625,0.346964020295989,5.43212890625
work,work/work_tr_213124254124,16,8.65032958984375,8.616943359375,0.3615275888100597,8.616943359375
work,work/wr_2132141241,16,9.720062255859375,8.340087890625,0.35422315271767696,8.340087890625
work,work/wr_3124214512,16,8.535980224609375,8.441162109375,0.3516378628980629,8.441162109375
work,work/wr_tr_21321412,16,7.316253662109375,7.947998046875,0.3492224205202914,7.947998046875
